sample,stage,name,representation,l2,edge_components,shrinkage,held_out_record,n_train,n_test,training_records,accuracy,balanced_accuracy,auc,macro_f1
raw_qc_pass,cue_locked,baseline_logistic_l2_1,baseline_13,1.0,0,0.0,VisualCogA_Task-1,287,100,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,0.49,0.4907407407407407,0.5157004830917874,0.4895405865278751
raw_qc_pass,cue_locked,logistic_baseline_13_l2_0.1,baseline_13,0.1,0,0.0,VisualCogA_Task-1,287,100,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,0.49,0.4907407407407407,0.5144927536231885,0.4895405865278751
raw_qc_pass,cue_locked,logistic_baseline_13_l2_10,baseline_13,10.0,0,0.0,VisualCogA_Task-1,287,100,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,0.49,0.4891304347826087,0.5140901771336555,0.48872180451127817
raw_qc_pass,cue_locked,logistic_baseline_13_l2_100,baseline_13,100.0,0,0.0,VisualCogA_Task-1,287,100,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,0.47,0.46256038647342995,0.4975845410628019,0.4608890245142916
raw_qc_pass,cue_locked,logistic_erp_100ms_l2_0.1,erp_100ms,0.1,0,0.0,VisualCogA_Task-1,287,100,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,0.45,0.4537037037037037,0.46256038647342995,0.4499449944994499
raw_qc_pass,cue_locked,logistic_erp_100ms_l2_10,erp_100ms,10.0,0,0.0,VisualCogA_Task-1,287,100,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,0.45,0.44565217391304346,0.47020933977455714,0.44550861982054646
raw_qc_pass,cue_locked,logistic_erp_100ms_l2_100,erp_100ms,100.0,0,0.0,VisualCogA_Task-1,287,100,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,0.46,0.4436392914653784,0.465378421900161,0.4269949066213922
raw_qc_pass,cue_locked,logistic_erp_100ms_l2_1,erp_100ms,1.0,0,0.0,VisualCogA_Task-1,287,100,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,0.42,0.4227053140096618,0.46739130434782605,0.42
raw_qc_pass,cue_locked,logistic_erp_50ms_l2_0.1,erp_50ms,0.1,0,0.0,VisualCogA_Task-1,287,100,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,0.45,0.45209339774557167,0.4343800322061192,0.4499449944994499
raw_qc_pass,cue_locked,logistic_erp_50ms_l2_10,erp_50ms,10.0,0,0.0,VisualCogA_Task-1,287,100,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,0.49,0.4842995169082126,0.49275362318840576,0.483753416337686
raw_qc_pass,cue_locked,logistic_erp_50ms_l2_100,erp_50ms,100.0,0,0.0,VisualCogA_Task-1,287,100,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,0.51,0.49798711755233493,0.4798711755233494,0.4916485112563544
raw_qc_pass,cue_locked,logistic_erp_50ms_l2_1,erp_50ms,1.0,0,0.0,VisualCogA_Task-1,287,100,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,0.46,0.4613526570048309,0.47020933977455714,0.45978391356542614
raw_qc_pass,cue_locked,logistic_spatial_100ms_l2_0.1,spatial_100ms,0.1,0,0.0,VisualCogA_Task-1,287,100,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,0.45,0.4537037037037037,0.46256038647342995,0.4499449944994499
raw_qc_pass,cue_locked,logistic_spatial_100ms_l2_10,spatial_100ms,10.0,0,0.0,VisualCogA_Task-1,287,100,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,0.45,0.44565217391304346,0.47020933977455714,0.44550861982054646
raw_qc_pass,cue_locked,logistic_spatial_100ms_l2_100,spatial_100ms,100.0,0,0.0,VisualCogA_Task-1,287,100,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,0.46,0.4436392914653784,0.465378421900161,0.4269949066213922
raw_qc_pass,cue_locked,logistic_spatial_100ms_l2_1,spatial_100ms,1.0,0,0.0,VisualCogA_Task-1,287,100,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,0.42,0.4227053140096618,0.46739130434782605,0.42
raw_qc_pass,cue_locked,logistic_wave64_l2_0.1,wave64,0.1,0,0.0,VisualCogA_Task-1,287,100,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,0.44,0.44605475040257647,0.44847020933977455,0.4391025641025641
raw_qc_pass,cue_locked,logistic_wave64_l2_10,wave64,10.0,0,0.0,VisualCogA_Task-1,287,100,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,0.46,0.45974235104669886,0.4883252818035427,0.4591346153846154
raw_qc_pass,cue_locked,logistic_wave64_l2_100,wave64,100.0,0,0.0,VisualCogA_Task-1,287,100,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,0.48,0.4718196457326892,0.48309178743961356,0.46960424316605465
raw_qc_pass,cue_locked,logistic_wave64_l2_1,wave64,1.0,0,0.0,VisualCogA_Task-1,287,100,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,0.48,0.48470209339774556,0.4722222222222222,0.4797919167667067
