留出记录,训练记录,电极,共享tau_a_ms,独立tau_s_ms,独立g_i,独立增益,训练损失,优化器收敛,目标函数评估次数
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,100.0,79.37233697169894,0.7851314576348528,-55.21797780366924,979.2628071058742,False,42
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,Fz,100.0,78.47900262063636,0.7920057489304533,-55.54438199376371,487.49541488463376,False,33
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F4,100.0,78.87418554392647,0.7375623029660232,-85.12914919782745,1010.5773778200021,False,81
VisualCogA_Task-2,VisualCogA_Task-1;VisualCogB_Task-1;VisualCogB_Task-2,F3,120.0,100.0,0.5,-25.17068008694048,543.7447525813332,True,18
VisualCogA_Task-2,VisualCogA_Task-1;VisualCogB_Task-1;VisualCogB_Task-2,Fz,120.0,76.67378926950545,0.9071047284703428,-32.80049247147705,402.22028303946325,False,102
VisualCogA_Task-2,VisualCogA_Task-1;VisualCogB_Task-1;VisualCogB_Task-2,F4,120.0,77.22379892500759,0.5393716183903102,-58.01472681589401,928.0832975979442,False,51
VisualCogB_Task-1,VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2,F3,120.0,77.19227869895093,0.975830691577784,-45.481730064425506,1408.9635597057734,False,102
VisualCogB_Task-1,VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2,Fz,120.0,76.66778983402418,0.9280250310712179,-58.3942672438549,611.4405685706066,False,39
VisualCogB_Task-1,VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2,F4,120.0,77.37625037898607,0.7600023682652851,-81.7742324706272,1568.3540861154431,False,99
VisualCogB_Task-2,VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1,F3,160.0,75.64929269240093,1.1140856578645422,-53.89456402992249,1097.8587795094422,False,33
VisualCogB_Task-2,VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1,Fz,160.0,75.12022160115379,1.1704252825427006,-50.21661639106199,590.1428857173095,False,39
VisualCogB_Task-2,VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1,F4,160.0,75.6408698511111,1.0787672785221283,-71.14202671372713,1380.651395418431,False,33
